,baseMean,log2FoldChange,lfcSE,pvalue,padj
PDK4,1006.17177,3.61E-05,0.001442619,0.01444052,0.999567029
ADAR,2531.464948,3.58E-05,0.001442427,0.057914269,0.999567029
LOC119052815,721.5401861,3.56E-05,0.001442556,0.026233486,0.999567029
IPP,1491.57225,3.56E-05,0.001442347,0.079069048,0.999567029
DOCK1,2894.41982,3.55E-05,0.001442245,0.105088307,0.999567029
ATP8B1,5732.017512,3.55E-05,0.001442183,0.11980406,0.999567029
LOC119040953,5670.317106,3.54E-05,0.001441527,0.263222241,0.999567029
UHRF1,2511.67033,3.54E-05,0.001442343,0.084245449,0.999567029
SEC24B,1433.846732,3.53E-05,0.001442323,0.087970292,0.999567029
UBQLN4,1701.660951,3.53E-05,0.001442285,0.096605995,0.999567029
JCAD,7616.223135,3.53E-05,0.001442238,0.115468971,0.999567029
GNAI1,2068.875493,3.52E-05,0.001442275,0.100115717,0.999567029
CHP1,3634.209985,3.52E-05,0.001442145,0.140571617,0.999567029
TUT7,1924.920526,3.52E-05,0.001442298,0.096241334,0.999567029
PAK2,3824.01523,3.51E-05,0.001442149,0.135709625,0.999567029
IBTK,3036.350519,3.51E-05,0.001442122,0.140870642,0.999567029
JAG1,8829.519401,3.50E-05,0.001441316,0.318984006,0.999567029
UPF2,1935.803254,3.50E-05,0.001442311,0.092785412,0.999567029
CAMTA1,1993.505546,3.49E-05,0.001442385,0.072084429,0.999567029
HACD3,1888.53766,3.49E-05,0.001442295,0.098547529,0.999567029
MRPL35,1249.089145,3.49E-05,0.001442399,0.067925043,0.999567029
SASS6,1113.809134,3.49E-05,0.001442361,0.081095056,0.999567029
RRP8,6040.464308,3.49E-05,0.001442469,0.051321152,0.999567029
SAMD4A,9539.434154,3.49E-05,0.001442257,0.105389635,0.999567029
GPAT3,2012.05811,3.47E-05,0.001442253,0.102252892,0.999567029
PRPF3,1726.34222,3.46E-05,0.001442064,0.159904568,0.999567029
ATOSB,648.7413446,3.45E-05,0.001442644,0.01143381,0.999567029
WNK2,838.1730834,3.45E-05,0.001442668,0.007899104,0.999567029
